trial_id,condition,PC1,PC2
human_Group6_8.csv,human,2.647245206358644,-0.22554821312236878
human_Group6_9.csv,human,1.4151130450284095,0.16441346644992375
human_Group7_1.csv,human,1.041195038132337,-0.19807226667815717
human_Group7_10.csv,human,-0.3431136778008316,-0.5771401990507155
human_Group7_11.csv,human,-1.5896699948168649,-1.3713355984504834
human_Group7_12.csv,human,-1.1127579042022269,-0.24002185579335672
human_Group7_13.csv,human,-1.3056732578291121,-0.8194987685934668
human_Group7_14.csv,human,-2.3145870558385657,-0.2195759037100908
human_Group7_15.csv,human,-1.465055763753527,0.029132649206189132
human_Group7_16.csv,human,-2.331356251564205,-1.3193155943698582
human_Group7_17.csv,human,-1.3798969147831988,-0.4833589669176248
human_Group7_18.csv,human,-1.3899968199839343,-1.3269067366967888
human_Group7_19.csv,human,-2.080865729232681,-0.9193558435110527
human_Group7_2.csv,human,2.374529062122789,-0.5656623937573165
human_Group7_20.csv,human,-1.1549460982588509,-1.4942594863914571
human_Group7_21.csv,human,-2.589981761013904,0.09945416703683707
human_Group7_22.csv,human,-0.6420991049491305,-1.0113817866569677
human_Group7_23.csv,human,-1.2062544563449342,-0.4290447709154381
human_Group7_24.csv,human,-1.3455532703070139,0.22588016908249955
human_Group7_25.csv,human,-0.6768948384155854,-0.9294323505185845
human_Group7_26.csv,human,-2.0032728598975456,0.5385709158223957
human_Group7_27.csv,human,-1.9684186855579358,0.6827243074566937
human_Group7_28.csv,human,-1.0357327375499294,-1.3499973230091005
human_Group7_29.csv,human,-1.6634161573843131,-0.4638321812609089
human_Group7_3.csv,human,0.6531414653894286,-0.9693979897015593
human_Group7_30.csv,human,-1.4331706669699955,-1.527904737942834
human_Group7_31.csv,human,-1.6478585473136969,2.040455537946266
human_Group7_32.csv,human,-1.4013008169407037,-0.3785874692245776
human_Group7_33.csv,human,-1.8670635300634597,0.3289434309266467
human_Group7_34.csv,human,-1.858842481206912,-0.7914692809107333
human_Group7_35.csv,human,-1.2573862020565931,-1.2888606840747505
human_Group7_36.csv,human,-1.5103860379484222,-0.4427525163765472
human_Group7_37.csv,human,-0.8332185716671283,-0.27031557820004876
human_Group7_38.csv,human,-2.0482231580133763,0.6613389548080612
human_Group7_39.csv,human,-1.6430993303574406,0.4759688059629413
human_Group7_4.csv,human,-0.7220854877983957,-0.7389933342382621
human_Group7_40.csv,human,-1.8090368323256762,-0.9590350927180262
human_Group7_41.csv,human,-1.0324369595417997,-0.6720316086254204
human_Group7_42.csv,human,-1.7687273014374263,-1.2948965951556384
human_Group7_5.csv,human,-1.0378626114036742,-0.792015782114552
human_Group7_6.csv,human,0.31619262760743866,-0.6666678229854224
human_Group7_7.csv,human,0.4607453467851483,-0.689958156229802
human_Group7_8.csv,human,-0.4325710290819237,-0.7299799055834181
human_Group7_9.csv,human,0.8774356427108989,-0.5463371881563857
human_Group8_1.csv,human,2.44406484222195,0.15299813696047837
human_Group8_10.csv,human,2.1157522516345266,0.3889862650923491
human_Group8_11.csv,human,0.09359666096395229,-1.1919714108283508
human_Group8_12.csv,human,-0.541190597413302,2.2532899682647822
human_Group8_13.csv,human,0.6076012257958655,-0.60322621983509
human_Group8_14.csv,human,1.0142913086304104,-0.20719313476689358
human_Group8_15.csv,human,0.9135396391341093,-1.2971983386071335
human_Group8_16.csv,human,0.753215317597923,-0.6608259391211874
human_Group8_17.csv,human,0.7045040398109095,-0.2704440086981938
human_Group8_18.csv,human,0.6324102476263708,-0.7552618841839578
human_Group8_19.csv,human,1.3695052906011433,-1.1214549552652135
human_Group8_2.csv,human,2.2985410966638753,0.0997269178324526
human_Group8_20.csv,human,0.015212031268493624,2.9582237621729828
human_Group8_21.csv,human,-0.19643372116298025,-1.871145034248918
human_Group8_22.csv,human,0.5246364756091333,-1.4727305900948637
human_Group8_23.csv,human,0.9810706831094114,-2.156312610542678
human_Group8_24.csv,human,-0.824662118890669,0.17580565035484735
human_Group8_25.csv,human,-0.7724928364498458,-0.6466933586618289
human_Group8_26.csv,human,-0.16181701472033008,-1.6806307032251029
human_Group8_27.csv,human,-1.2002681524595074,1.295263124899706
human_Group8_28.csv,human,0.9640842555861271,-1.7887616258872356
human_Group8_29.csv,human,-0.07179822685617784,1.0322541549287736
human_Group8_3.csv,human,3.6771005757403654,0.597760840040937
human_Group8_30.csv,human,-0.021072070256489744,-0.9798958128839514
human_Group8_31.csv,human,0.6356803559150124,0.14720856952987896
human_Group8_32.csv,human,-1.4627618655454226,-0.6957581785622584
human_Group8_33.csv,human,0.18701955472525017,2.5739546156534616
